#label len H_moment C C_dens A_index Aro B_index H_ratio I_index Iep Helix
-1 2 0.237063 0 -2.32315e-05 0 0 -0.47 0 5 6 1
-1 5 0.945553 0 0.00128859 156 0.4 0.084 0.4 147.24 10.7422 0
1 27 0.217023 2 0.00114653 130.37 0.037037 -0.517407 0.518519 7.24815 10.4084 0.703704
-1 33 0.299503 -3 -0.000763359 79.697 0.121212 1.95788 0.272727 59.6124 3.79712 0.575758
-1 12 1.17363 5 0.00397658 121.667 0 5.73833 0.5 104.633 12.7993 0.75
1 33 0.132402 1 0.000574963 109.394 0 0.468788 0.454545 31.6061 8.89746 0.30303
1 20 0.700932 3 0.00189511 146 0.05 0.422 0.5 13.445 12.4131 0.4
-1 12 0.441075 1 0.00148223 122.5 0.166667 -0.283333 0.583333 42.75 11.4004 0.583333
1 33 0.151246 2 0.000851971 103.636 0.030303 0.547576 0.454545 18.0455 9.69336 0.424242
-1 11 0.815672 3 0.00282163 168.182 0.181818 -0.620909 0.545455 -17.9364 11.1567 0.818182
-1 20 0.718196 6 0.00244242 73 0.25 0.8655 0.45 -25.78 11.074 0.75
1 26 0.481903 5 0.00210835 108.846 0.0769231 0.387308 0.346154 23.5231 11.374 0.192308
-1 12 0.96398 5 0.00366937 195 0 5 0.5 200.517 12.7993 0.75
1 15 0.588033 6 0.00365964 91.3333 0.133333 2.12133 0.333333 15.4 11.8613 0.666667
-1 10 0.129079 0 0.000892085 78 0 0.309 0.5 -19.35 8.74414 0
1 24 0.413308 4 0.00173111 65 0.125 1.90667 0.291667 -12 10.6172 0.791667
1 8 0.130933 1 0.00209271 292.5 0 -2.3025 0.75 -23.0875 10.709 0
1 29 0.366445 3 0.00134259 97.5862 0.0689655 -0.0606897 0.482759 -12.3586 10.8579 0.310345
1 24 0.289909 1 0.000717199 101.667 0 0.690833 0.541667 30.6125 8.87012 0.708333
1 12 0.252202 1 0.00152699 122.5 0 0.900833 0.666667 65.875 8.94727 0.583333
1 27 0.173886 2 0.00114653 126.667 0.037037 -0.515926 0.481481 4.1037 10.4084 0.555556
1 12 0.555675 3 0.00219159 105.833 0.0833333 0.21 0.416667 96.9583 10.9868 0.666667
-1 26 0.352717 9 0.00252365 105 0.0769231 5.82346 0.346154 226.631 12.2849 0.884615
1 19 0.216567 3 0.0016429 87.3684 0.210526 0.630526 0.526316 47.5895 9.98535 0.631579
1 19 0.907011 5 0.00254461 158.947 0.105263 1.48474 0.526316 27.6158 12.4351 0.789474
1 23 0.499581 3 0.00127688 76.5217 0.130435 0.0513043 0.434783 -0.104348 10.6904 0.26087
-1 8 0.702175 3 0.00282809 146.25 0 4.03875 0.5 23.4 12.4014 0
1 22 0.400921 4 0.00198536 53.6364 0.136364 1.47364 0.318182 24.3636 11.2788 0.545455
1 36 0.402033 7 0.00187372 75.8333 0.0833333 3.13972 0.277778 48.7722 11.7271 0.5
1 20 0.36553 2 0.00135821 136.5 0.05 -1.3425 0.65 17.95 9.76953 0.3
-1 22 0.254312 6 0.00256986 35.4545 0.136364 3.61727 0.227273 33.4909 10.9668 0
1 23 0.189276 1 0.000468833 123.043 0.0434783 0.0886957 0.521739 -16.6783 9.72998 0.652174
-1 15 0.481392 -1 -0.000569139 149.333 0 1.38467 0.4 84.3267 4.4541 0.8
1 31 0.267532 3 0.00096603 88.7097 0.0645161 0.0103226 0.516129 6.22903 10.6904 0.870968
-1 6 0.31282 1 0.00125172 16.6667 0.5 0.126667 0.333333 8.33333 10.0254 0
1 24 0.338943 3 0.00124602 105.833 0.0833333 0.39375 0.541667 34.3875 10.9458 0.541667
-1 27 0.0814938 4 0.00126785 61.4815 0.0740741 3.78926 0.296296 42.7926 10.9165 0.407407
1 10 0.402768 6 0.00555829 0 0 8.219 0 96.31 12.5981 0
-1 15 0.537317 4 0.00282799 162 0.0666667 -0.0453333 0.466667 -27.8 11.2788 0.666667
1 12 0.619749 3 0.00211508 162.5 0.0833333 0.00666667 0.416667 16.25 10.9868 0.583333
1 13 0.641778 2 0.00130702 82.3077 0.230769 1.18154 0.461538 84.8769 10.6797 0.615385
-1 29 0.478065 -1 -0.000540734 80.6897 0.103448 2.99276 0.206897 64.5448 4.53955 0.724138
-1 36 0.132351 -3 -0.000862399 89.4444 0.138889 2.33639 0.277778 57.3 4.21704 0.861111
1 12 0.466086 3 0.00209499 170.833 0.0833333 -0.0658333 0.5 39.0417 10.9868 0.666667
1 24 0.358986 2 0.00114698 93.75 0.166667 0.0558333 0.458333 2.425 10.6904 0.416667
1 21 0.572903 6 0.00267717 153.333 0.047619 3.07619 0.428571 107.114 12.8784 0.571429
-1 24 0.300865 1 0.000364506 93.75 0.166667 3.21958 0.333333 58.85 9.2959 0.791667
1 10 0.433238 1 0.00169538 68 0.1 3.484 0.3 113.95 12.1016 0
1 31 0.479912 2 0.00096941 94.5161 0.0645161 0.464839 0.419355 -12.1806 10.5183 0.258065
-1 8 0.125865 0 -3.34613e-06 0 1 -2.98 1 8.75 6 0
1 34 0.363374 2 0.000507283 83.2353 0.0882353 2.13382 0.323529 8.65912 9.7583 0.823529
-1 11 0.710324 1 0.00152923 141.818 0.0909091 0.599091 0.454545 114.745 10.709 0.727273
-1 20 0.597095 6 0.00236666 92.5 0.2 1.742 0.3 -15.855 11.1396 0.7
-1 29 0.00843835 0 0.000207115 43.4483 0 0.944483 0.344828 43.9897 7.43506 0
-1 11 0.279795 0 0.000731982 194.545 0.181818 -1.18273 0.636364 26.6 10.7422 0
-1 20 0.537026 3 0.00132318 97.5 0.2 1.0985 0.25 50.505 10.416 0.15
-1 22 0.266104 0 7.45078e-05 106.364 0.227273 -0.245455 0.409091 40.2045 7.78906 0.0454545
-1 15 0.784118 7 0.00358723 38.6667 0.333333 2.894 0.133333 61.6733 12.2393 0.6
-1 18 0.477218 -1 -0.000459463 81.1111 0.222222 1.98556 0.333333 14.4611 4.3208 0.444444
-1 62 0.133651 0 0.000165841 71.129 0.0967742 -0.678226 0.467742 31.8161 8.08301 0.0483871
1 20 0.394453 1 0.00102547 190 0 -1.8105 0.55 17.95 10.709 0.3
1 37 0.122382 2 0.000798623 92.7027 0.0540541 -0.0697297 0.540541 4.96757 9.69336 0.702703
1 33 0.150208 3 0.00112726 97.8788 0.030303 0.659394 0.484848 18.6061 10.0654 0.69697
1 39 0.238871 7 0.00171823 82.5641 0.0512821 1.94872 0.358974 14.5538 11.0544 0.307692
1 17 0.0812729 3 0.00203936 28.8235 0.117647 1.42235 0.235294 25.5588 10.1167 0
-1 18 0.18554 5 0.00261461 37.7778 0.111111 3.82222 0.333333 39.1222 10.397 0
1 21 0.323589 0 0.000432552 157.619 0 -1.93905 0.571429 22.0905 8.09473 0
1 17 0.451097 1 0.00107584 137.647 0.0588235 0.131765 0.411765 13.2529 10.4219 0.352941
1 14 0.391199 1 0.000682028 222.857 0.0714286 -1.88786 0.642857 56.4643 10.0254 0.5
-1 20 0.604253 5 0.00204971 112 0.15 1.4445 0.35 10.645 11.519 0.7
1 16 0.229805 6 0.00326112 73.125 0.1875 2.13563 0.25 24.5438 11.4526 0.625
-1 14 0.806628 5 0.00347268 195 0.0714286 -0.294286 0.571429 -33.1643 11.374 0.785714
1 33 0.147154 2 0.000872856 103.636 0.030303 0.305455 0.515152 4.51212 9.69336 0.545455
1 20 0.495002 4 0.00201167 49 0.1 2.6915 0.3 32.48 10.7261 0.8
1 23 0.477973 3 0.00132623 76.5217 0.0869565 0.543043 0.391304 -5.2 10.6904 0.478261
1 27 0.376528 1 0.000763657 101.481 0.0740741 -0.37963 0.481481 16.037 10.4219 0.444444
-1 40 0.182082 2 0.000703612 61.25 0.075 1.0015 0.475 33.6725 8.125 0.3
-1 4 1.22184 1 0.00410185 122.5 0 3.435 0.5 -13.725 11.4004 0
-1 33 0.0871303 -2 -0.000706171 23.6364 0.181818 0.348485 0.333333 2.20606 2.8457 0
-1 18 0.607021 -2 -0.000889648 108.333 0.222222 1.355 0.388889 21.3167 3.82568 0.722222
1 25 0.343392 2 0.00113789 93.6 0.08 -0.042 0.4 17.604 10.2617 0.16
-1 10 0.490073 8 0.00601354 0 0 12.108 0 289.98 12.8843 0.5
1 33 0.179989 0 5.29007e-05 79.697 0.151515 0.504545 0.424242 17.7364 7.80859 0.393939
1 13 0.6021 0 0.000717938 157.692 0.0769231 -0.766154 0.538462 -2.07692 9.83984 0.769231
-1 29 0.123912 0 0.000200992 33.4483 0.0344828 1.00345 0.310345 39.9483 7.43506 0
-1 19 0.416567 3 0.00146677 107.895 0.0526316 0.629474 0.421053 -6.43684 10.4253 0.315789
1 21 0.225369 3 0.00163692 153.333 0.047619 -0.715714 0.619048 54.1 10.4165 0.47619
-1 17 0.31264 3 0.00156486 91.7647 0.117647 1.19059 0.529412 34.3588 11.5723 0.647059
-1 30 0.0721334 1 0.000502405 71.3333 0.0666667 0.534 0.466667 32.9767 7.82739 0
-1 11 0.76969 2 0.0014444 106.364 0.272727 0.867273 0.545455 -8.05455 11.4004 0.727273
-1 13 0.0610254 3 0.00268252 156.923 0.0769231 -0.223077 0.538462 2.7 10.7646 0
1 24 0.369651 3 0.00144118 126.25 0.125 -0.480417 0.625 12.2958 10.4165 0.458333
1 19 0.399203 2 0.00103281 133.684 0.0526316 -0.308421 0.526316 4.52632 9.85938 0.368421
-1 26 0.326879 1 0.000343957 90.3846 0.153846 2.82885 0.346154 69.9077 9.2959 0.730769
-1 31 0.388762 -1 -0.000567135 131.935 0 2.14387 0.387097 47.8355 4.32471 0.806452
1 22 0.628528 3 0.001351 128.182 0.0909091 0.195455 0.454545 1.28182 11.5723 0
-1 11 0.815513 5 0.00432271 141.818 0.0909091 0.967273 0.454545 -17.9364 11.374 0.818182
1 11 0.236418 1 0.00148003 35.4545 0.181818 1.58 0.363636 47.9091 11.4004 0
1 33 0.324537 4 0.00123281 41.5152 0.151515 2.47 0.333333 35.0182 10.8699 0.575758
-1 13 0.49116 1 0.0012702 157.692 0.0769231 0.494615 0.538462 7.70769 10.2583 0.769231
-1 31 0.0969068 1 0.000497679 81.6129 0.0645161 0.00483871 0.483871 32.4677 7.8269 0
1 41 0.170712 0 -9.05645e-05 42.9268 0.219512 0.506098 0.463415 19.9122 5.9375 0.243902
-1 16 0.367755 3 0.00237505 151.875 0 0.82 0.4375 5.49375 12.1562 0
-1 7 0.233086 -6 -0.00769734 14.2857 0 7.21571 0.142857 -3.55714 2.46777 0
-1 17 0.666773 7 0.00369154 102.941 0.176471 2.04471 0.470588 8.06471 12.2393 0.647059
-1 12 0.571742 3 0.0019891 105.833 0 2.61167 0.583333 42.8667 12.4014 0.833333
-1 29 0.290835 0 3.19585e-05 91.0345 0.172414 -0.68069 0.482759 -3 7.66406 0.310345
1 40 0.117157 2 0.000685577 73.25 0.025 1.32025 0.425 14.4825 8.12549 0.225
1 25 0.353776 2 0.00121704 94 0.08 -0.216 0.44 25.092 10.9868 0.6
-1 9 0.428006 -1 -0.00112708 65.5556 0 1.72111 0.444444 -4.22222 3.15039 0.111111
-1 6 1.096 1 0.00214827 130 0.333333 2.55667 0.333333 219.833 12.1016 0
1 21 0.0808255 5 0.00215596 18.5714 0.0952381 3.05571 0.571429 3.42857 8.57812 0
-1 30 0.200804 -1 -0.000453964 45.3333 0.0666667 0.613333 0.366667 45.3067 3.94434 0
1 12 0.547642 3 0.00231118 138.333 0 -0.00583333 0.5 77.225 10.9868 0.75
1 42 0.385954 8 0.00192924 85.9524 0.0714286 2.00976 0.333333 27.0405 12.0073 0.119048
-1 45 0.122395 1 0.000301542 19.5556 0.0888889 3.31311 0.311111 23.2689 7.6626 0.2
-1 8 0.249384 0 -0.000993436 85 0.125 0.71875 0.25 38.35 4.88281 0
1 12 0.68267 4 0.00331546 178.333 0 3.82583 0.583333 49.825 12.7021 0
1 22 0.66976 3 0.00131841 110.455 0.136364 0.709545 0.454545 8.11364 12.1309 0
-1 11 0.0131509 2 0.00251755 0 0 3.05 0.181818 20.2818 9.77002 0
1 31 0.233012 2 0.000865669 88.0645 0.0645161 0.456452 0.387097 22.6355 9.63281 0.322581
1 38 0.213443 0 0.000162975 53.6842 0.157895 0.191579 0.473684 27.4237 7.4541 0
1 19 0.595984 4 0.00215272 82.1053 0.105263 2.77684 0.368421 0.847368 10.9575 0.736842
-1 45 0.334784 4 0.000743444 114.889 0.0222222 2.24867 0.355556 89.0622 10.4509 0.711111
1 43 0.160764 8 0.00174721 54.4186 0.162791 2.00186 0.27907 132.079 12.645 0
1 11 0.315603 0 0.000640033 70.9091 0.181818 -0.00909091 0.545455 26.6364 8.08887 0
1 33 0.138211 2 0.00084867 103.636 0.030303 0.398788 0.515152 15.3727 9.69336 0.575758
-1 33 0.176012 16 0.00387635 15.1515 0.0606061 8.15152 0.181818 190.427 12.5812 0.878788
1 24 0.293753 2 0.000859677 150 0.0416667 -0.7125 0.541667 23.8583 10.4224 0.208333
-1 35 0.407011 0 -8.07507e-07 111.429 0 1.36486 0.371429 37.54 6.8125 0.628571
-1 19 0.260632 3 0.00169384 56.3158 0.157895 2.65526 0.263158 24.5105 10.0693 0
1 19 0.518376 1 0.000585829 143.684 0.105263 -0.954211 0.578947 21.1579 10.0254 0.315789
-1 34 0.430661 -1 -0.000457209 45.8824 0.0882353 3.72 0.147059 68.7265 4.77466 0.852941
-1 19 0.820465 6 0.00304056 184.737 0 3.01789 0.473684 100.179 12.8784 0.842105
1 19 0.333352 2 0.00158938 153.684 0 -1.15842 0.578947 -3.93158 10.9868 0.421053
-1 50 0.244046 6 0.00113857 109.2 0.06 0.6122 0.4 2.018 10.8425 0.44
1 8 0.521413 2 0.00300046 48.75 0.125 3.06 0.25 19.8 11.5723 0
1 26 0.397149 9 0.00313243 82.6923 0.115385 1.46231 0.384615 1.28846 11.7256 0.615385
-1 44 0.0876591 1 0.000424379 44.5455 0.113636 0.831136 0.318182 12.7227 8.11255 0.0909091
-1 30 0.454145 -1 -0.000601614 139.667 0 1.77967 0.433333 31.81 4.16602 0.7
-1 49 0.042905 4 0.000818362 51.8367 0.0408163 1.49714 0.408163 54.0612 8.12866 0.163265
-1 30 0.153679 0 -0.00013362 26 0.0666667 1.01767 0.3 44.2933 5.75 0
1 27 0.318343 8 0.00301058 104.815 0 0.525926 0.481481 2.23704 10.675 0.333333
-1 22 0.287806 5 0.00169321 53.1818 0.363636 1.91591 0.318182 97.1864 12.5845 0.363636
1 27 0.273001 3 0.00115478 119.63 0.037037 -0.03 0.444444 14.1704 10.5518 0.592593
-1 26 0.354356 6 0.00217436 82.3077 0.115385 1.23538 0.423077 7.67308 10.5859 0.461538
-1 12 0.170033 1 0.000855755 8.33333 0.166667 3.00833 0.166667 38.9667 9.65088 0
1 24 0.361542 2 0.00121859 142.083 0.0416667 -0.31 0.458333 -5.32917 10.5635 0.375
-1 30 0.149344 2 0.000942461 133.667 0.0333333 0.07 0.533333 42.0267 10.0259 0.7
-1 21 0.417622 2 0.0010023 125.714 0.142857 -1.04381 0.52381 17.7952 10.709 0.380952
1 19 0.394211 2 0.00136021 92.6316 0.157895 -0.598947 0.578947 15.1421 9.76953 0.368421
1 12 0.229672 1 0.00147746 155 0 0.1025 0.75 72.95 8.94629 0.666667
1 37 0.107405 1 0.000478602 108.108 0.027027 0.179459 0.432432 12.9189 8.87012 0.540541
1 29 0.346946 5 0.00211063 97.931 0.0344828 0.185517 0.517241 -0.0655172 11.374 0.689655
-1 20 0.298121 9 0.00337829 83 0.1 6.0815 0.35 236.895 13.0034 0.75
-1 18 0.855599 6 0.00341478 43.3333 0.166667 2.40056 0.333333 1.43333 12.4453 0.5
-1 24 1.0628 10 0.00343998 121.667 0.125 3.97625 0.375 81.0125 12.3394 0.708333
-1 11 0.66898 1 0.000866878 98.1818 0 2.63909 0.454545 1.37273 9.83398 0.818182
-1 18 0.883535 4 0.00219342 157.222 0.111111 2.04056 0.444444 33.9056 10.9929 0.833333
-1 18 0.622413 -2 -0.000895043 102.778 0.222222 1.40389 0.388889 60.3778 3.82568 0.555556
1 23 0.371668 2 0.00121292 131.304 0.0434783 -0.311304 0.478261 -9.55652 10.6904 0.347826
-1 18 0.65241 9 0.00426562 43.3333 0.222222 3.57278 0.333333 -6.92778 12.4741 0.666667
1 21 0.358686 7 0.00330589 129.048 0.047619 0.449048 0.428571 -4.91905 11.5186 0
-1 4 1.13348 2 0.00537216 72.5 0 7.8375 0.25 81.8 12.1309 0
1 16 0.719689 4 0.0028041 183.125 0 -0.27125 0.5625 -17.1562 11.2788 0.875
1 12 0.406239 2 0.00153558 145.833 0.0833333 -0.386667 0.5 -24.6667 10.709 0.25
-1 7 0.540511 1 0.00236776 41.4286 0.142857 2.24714 0.142857 113.8 11.4004 0
-1 38 0.365835 -2 -0.00067824 87.8947 0.0789474 2.57579 0.421053 46.9342 4.32642 0.921053
-1 4 0.133943 0 -6.59294e-06 0 1 -2.98 1 7.5 6 0
1 18 0.206874 3 0.00200201 130.556 0 0.980556 0.5 -3.43889 10.6836 0.833333
-1 27 0.354071 3 0.000889636 61.4815 0.222222 2.36296 0.296296 89.3963 10.752 0.62963
-1 23 0.350188 6 0.00243315 42.1739 0.0869565 3.29826 0.304348 45.6739 11.75 0.26087
-1 22 0.234418 6 0.00249775 13.1818 0.136364 3.70955 0.227273 59.3318 10.9668 0
1 37 0.132956 4 0.0013007 113.243 0.027027 0.294324 0.432432 5.07297 10.4004 0.459459
1 43 0.217476 2 0.000560725 43.0233 0.139535 1.90186 0.302326 30.9674 8.27026 0
-1 17 0.721451 5 0.00320686 148.824 0.0588235 -0.303529 0.588235 -17.2529 11.374 0.764706
-1 22 0.248228 6 0.00254571 48.6364 0.136364 3.33409 0.272727 45.0364 11.3413 0
1 16 0.430529 0 0.000529185 97.5 0.0625 1.54813 0.375 53.1375 8.10352 0
1 26 0.428061 5 0.002087 120 0.0769231 0.111923 0.423077 10.2615 11.374 0.538462
1 22 0.532289 1 0.000784691 110.909 0.0909091 1.51682 0.363636 29.7409 10.4106 0.636364
-1 62 0.351998 3 0.000431985 132.258 0.016129 1.55371 0.419355 67.8468 10.1587 0.967742
1 16 0.437817 1 0.000672428 158.75 0.0625 -1.09938 0.5625 -1.2375 10.0254 0.4375
-1 12 0.459983 1 0.00138665 114.167 0.25 -0.120833 0.5 42.75 10.4414 0.583333
1 30 0.481998 10 0.00302185 71.3333 0.166667 2.12633 0.4 9.33667 12.0298 0.533333
1 12 0.164962 3 0.00267321 154.167 0.0833333 2.6475 0.583333 56.9 12.5776 0.583333
1 12 0.672625 4 0.00273857 130 0.0833333 0.13 0.416667 53.2667 11.1567 0.75
-1 20 0.65114 6 0.00247987 102 0.15 1.5445 0.4 -27.22 11.5869 0.6
-1 56 0.346338 7 0.00115658 102.679 0.0178571 0.930893 0.446429 37.6089 11.0796 0.642857
-1 14 0.175176 -3 -0.00209114 139.286 0.0714286 -0.0971429 0.642857 -7.51429 2.70898 0.428571
-1 15 0.0594956 3 0.00198494 91.3333 0 1.30067 0.466667 29.4133 10.6816 0
-1 14 0.687273 5 0.00357209 215.714 0 -0.37 0.571429 -27.1 11.374 0.857143
1 15 0.250277 3 0.00215453 64.6667 0.133333 2.89733 0.333333 37.7667 10.0693 0
1 38 0.598102 6 0.0016308 102.632 0.0526316 1.59316 0.342105 17.1026 11.1011 0.684211
-1 9 0.458407 0 0.000689407 130 0.555556 -1.27667 0.333333 161.378 10.7422 0.444444
-1 45 0.158496 1 0.000454255 102 0.0444444 -0.964444 0.511111 13.5667 8.92871 0.0888889
-1 14 0.0323205 -2 -0.00139713 167.143 0.0714286 -1.07143 0.714286 3.22143 2.8457 0.5
1 19 0.487572 0 0.000137966 143.684 0.105263 -0.645789 0.578947 2.5 7.95312 0.210526
1 20 0.414841 1 0.000889675 117 0.05 1.0925 0.4 -4.915 10.6797 0.45
-1 11 0.822023 2 0.00223735 159.091 0 1.9 0.454545 24.0455 11.5723 0.818182
1 22 0.702749 3 0.00132108 106.364 0.136364 0.98 0.454545 39.6636 12.4014 0
-1 24 0.467189 4 0.00156425 113.75 0 1.52917 0.375 0.545833 10.8579 0.666667
-1 18 0.575274 -1 -0.000471862 113.333 0.222222 0.85 0.444444 9.74444 4.01953 0.0555556
1 25 0.393975 2 0.00115228 97.6 0.08 0.0436 0.36 7.208 10.6904 0.36
-1 18 0.30701 0 0.00050143 119.444 0.166667 -0.68 0.5 28.2667 10.7422 0
1 30 0.294524 4 0.00165229 117.333 0.0333333 -0.256333 0.5 -5.28 10.979 0.766667
1 15 0.802676 6 0.00384182 208 0 -0.034 0.533333 -35.9467 11.4526 0.8
1 19 0.423404 0 0.000502705 87.3684 0.105263 -0.184737 0.368421 50.3158 10.0254 0
-1 11 0.593931 4 0.00277549 0 0.363636 6.94182 0 182.818 12.7021 0.636364
-1 29 0.0886166 0 -0.000142047 43.4483 0.0344828 0.551724 0.344828 35.3483 5.75 0
1 10 0.201418 0 0.000838294 0 0.2 3.315 0.2 110.72 10.582 0
1 12 0.135249 3 0.0027449 154.167 0.0833333 2.59333 0.666667 9.16667 12.5776 0.166667
1 24 0.335475 3 0.00150473 122.083 0.125 -1.115 0.666667 18.5583 10.2651 0.375
1 22 0.458687 4 0.00186469 115 0.181818 1.54227 0.454545 17.7136 11.7002 0
1 23 0.427496 3 0.00156844 135.652 0.0434783 0.0308696 0.565217 24.4565 10.4165 0.478261
1 13 0.232295 1 0.00136568 127.692 0.153846 -0.892308 0.461538 15.3 10.2397 0
-1 12 0.266092 3 0.00218416 73.3333 0.166667 2.0475 0.333333 20.6167 10.8042 0.25
-1 10 0.442874 -1 -0.000828423 49 0.1 3.184 0.3 64.71 4.32715 0.7
-1 12 0.415717 0 0.000731455 179.167 0.0833333 -0.564167 0.583333 30.8 9.5835 0.75
1 42 0.246369 3 0.000776097 76.4286 0.0952381 1.53048 0.428571 44.3714 8.40503 0.0952381
-1 7 0.214738 0 -3.75506e-06 0 0.714286 -1.85 0.285714 59.4857 6 0
1 12 0.567935 3 0.00281456 162.5 0 2.76833 0.583333 18.1417 12.5776 0.166667
-1 24 0.109588 11 0.00350641 97.5 0.125 5.93875 0.25 134.542 13.1416 0.416667
1 9 0.171995 2 0.0026598 152.222 0.111111 1.63111 0.555556 58.8222 12.1309 0.555556
1 17 0.44406 2 0.00155051 34.7059 0.176471 1.02529 0.470588 -5.25294 9.76611 0
1 8 0.162044 6 0.00539182 0 0.125 12.7637 0 438.35 12.8784 0
1 34 0.273942 -4 -0.00102454 94.7059 0.0588235 1.81118 0.441176 66.1265 4.21704 0.794118
1 13 0.584434 0 0.000724538 180 0.0769231 -1.18385 0.538462 19.2692 10.0254 0.615385
-1 12 0.315874 3 0.00223982 16.6667 0.0833333 4.83 0.166667 56.7583 10.7764 0.333333
1 24 0.301601 0 0.000252888 32.5 0.0833333 1.52667 0.333333 25.5583 7.52686 0.125
1 24 0.216112 1 0.000481259 150 0.0416667 -0.9825 0.583333 30.1208 9.83984 0.375
-1 22 0.283762 6 0.0026186 53.1818 0.0909091 3.38727 0.272727 40.7773 11.3413 0
1 20 0.171759 0 0.000442662 88 0.1 0.4005 0.45 28.365 8.68066 0.05
1 21 0.358536 3 0.00171249 111.429 0.0952381 -0.027619 0.428571 9.9619 11.1567 0.571429
1 36 0.213021 9 0.0023223 51.3889 0.0277778 3.46583 0.333333 56.1472 10.55 0.138889
-1 56 0.201442 -6 -0.00101149 106.25 0.0714286 2.48161 0.392857 21.5464 4.27368 0.892857
1 39 0.187116 4 0.00114892 94.8718 0.0769231 1.14205 0.384615 25.4744 10.1504 0.205128
1 37 0.069946 6 0.0015463 13.2432 0.135135 2.9173 0.216216 111.595 10.9702 0
1 21 0.670743 6 0.00295658 74.2857 0.190476 0.554762 0.428571 -15.6095 11.8613 0.142857
1 33 0.0937818 3 0.00111391 100.606 0 1.23182 0.424242 -1.00606 10.062 0.181818
-1 4 0.279047 3 0.00621704 0 0 14.92 0 437.1 12.5776 0
1 21 0.616685 6 0.00288227 41.9048 0.238095 1.03238 0.333333 -11.4762 11.8613 0
1 28 0.29937 2 0.000966038 111.429 0 0.751071 0.464286 12.9929 9.63281 0.642857
-1 20 0.277994 9 0.00339718 102.5 0.1 5.5585 0.4 210.965 13.0034 0.75
1 38 0.186484 10 0.00239522 48.6842 0.0526316 3.43316 0.315789 56.9658 10.5153 0.131579
1 11 0.367285 0 0.00068934 141.818 0.0909091 -0.737273 0.636364 45.5091 8.08887 0
-1 20 0.825007 4 0.00202104 126.5 0.1 2.4135 0.45 21.385 11.9048 0.8
1 8 0.629209 2 0.00251379 48.75 0.375 2.375 0.25 27.6875 11.5723 0
-1 16 0.69606 6 0.00305645 146.25 0.0625 2.06375 0.375 40.6687 11.5869 0.25
-1 21 0.690391 8 0.0037951 42.8571 0.142857 1.27 0.428571 2.36667 11.5762 0.857143
1 21 0.326881 1 0.000864169 106.667 0.047619 -0.561905 0.47619 -1.51905 8.89746 0.047619
1 24 0.318698 2 0.00108692 97.9167 0.166667 -0.955 0.666667 29 9.76953 0.5
1 12 0.465282 3 0.00268674 162.5 0.166667 -0.720833 0.5 -10.1583 11.1567 0.416667
1 33 0.130216 2 0.000849676 112.424 0 0.472727 0.484848 11.0424 9.69336 0.424242
-1 15 0.410479 4 0.0028752 175.333 0.0666667 -0.667333 0.533333 -24.6267 11.2788 0.6
1 24 0.250029 1 0.000763192 89.5833 0.0833333 -0.43875 0.625 29.3167 8.85156 0.625
1 33 0.277459 2 0.000942581 95.1515 0.030303 0.231818 0.515152 7.27273 10.3972 0.909091
1 28 0.0161118 0 0.000199422 83.5714 0.0714286 -0.237143 0.5 29.3714 7.43359 0
1 23 0.317089 4 0.00197711 147.826 0 -0.322174 0.521739 0.547826 10.521 0.26087
-1 20 0.183016 7 0.00290031 0 0.45 2.397 0.25 42.32 11.96 0.1
-1 35 0.532185 0 8.93244e-07 55.7143 0.142857 3.21571 0.142857 82.2457 7.0625 0.914286
-1 20 0.016218 0 5.10069e-05 19.5 0.25 1.9195 0.2 43.39 7.23242 0
1 17 0.454237 1 0.00104484 143.529 0.0588235 0.206471 0.470588 14.1235 10.4219 0.764706
1 13 0.467238 0 -2.93535e-06 240 0 -2.15077 0.615385 35.5846 6 0.307692
-1 20 0.546574 -2 -0.000842512 92.5 0.2 1.3865 0.35 14.015 3.82568 0.45
-1 18 0.279254 1 0.000525094 43.3333 0.111111 1.92278 0.166667 73.4167 8.76465 0
1 21 0.466232 6 0.00250282 88.0952 0.047619 3.34333 0.333333 84.1952 12.707 0.238095
-1 17 0.682465 3 0.00197726 120.588 0.117647 1.22235 0.470588 7.58824 10.8579 0.705882
1 20 0.215098 7 0.00294928 83 0.2 0.6135 0.4 -14.995 11.4526 0.3
-1 3 0.696012 -1 -0.00268577 260 0 -1.01 0.666667 6.66667 3.15039 0
-1 27 0.157509 4 0.00118772 61.4815 0.185185 2.76037 0.296296 45.5852 10.9431 0.481481
1 13 0.147059 5 0.00334313 30 0.230769 2.35154 0.230769 45.9923 11.374 0.384615
1 39 0.234546 5 0.00135297 57.4359 0.0512821 1.12231 0.358974 51.059 9.11133 0
-1 7 1.05827 3 0.00363167 55.7143 0.285714 5.81857 0.142857 172.229 12.4131 0
1 25 0.375412 1 0.0004485 120.8 0.08 -0.7304 0.56 17.052 9.83984 0.32
1 33 0.1565 3 0.0011779 103.333 0.030303 -0.00545455 0.454545 -0.366667 10.1519 0.393939
1 28 0.274879 2 0.000994266 115 0 0.3725 0.464286 1.14643 9.63281 0.642857
1 19 0.185453 3 0.0017508 46.3158 0.157895 0.918421 0.473684 49.6158 10.2334 0
-1 20 0.165059 2 0.00130984 10 0 4.105 0.1 80.32 10.6611 0
-1 25 0.33507 3 0.00153734 171.2 0 -0.852 0.56 15.732 10.8579 0.44
